Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
299,1/5/2016 8:26,1/5/2016 8:31,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24467,Subscriber,1976,1
131,1/5/2016 8:27,1/5/2016 8:29,3207,Oakland Ave,40.7376037,-74.0524783,3212,Christ Hospital,40.73478582,-74.05044364,24588,Subscriber,1989,1
194,1/5/2016 8:27,1/5/2016 8:30,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24389,Subscriber,1956,1
365,1/5/2016 8:29,1/5/2016 8:35,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24468,Subscriber,1954,1
337,1/5/2016 8:29,1/5/2016 8:35,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24595,Subscriber,1986,1
193,1/5/2016 8:30,1/5/2016 8:33,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24471,Subscriber,1985,2
960,1/5/2016 7:09,1/5/2016 7:25,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24600,Subscriber,1976,1
303,1/5/2016 8:20,1/5/2016 8:25,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.734961020009514,-74.05950308,24563,Subscriber,1982,1
252,1/5/2016 8:30,1/5/2016 8:35,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24578,Subscriber,1980,1
486,1/5/2016 8:30,1/5/2016 8:39,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24701,Subscriber,1984,1
182,1/5/2016 8:31,1/5/2016 8:34,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24664,Subscriber,1983,1
742,1/5/2016 8:31,1/5/2016 8:44,3212,Christ Hospital,40.73478582,-74.05044364,3183,Exchange Place,40.7162469,-74.0334588,24422,Subscriber,1989,1
581,1/5/2016 8:32,1/5/2016 8:41,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24415,Subscriber,1983,1
342,1/5/2016 8:33,1/5/2016 8:39,3186,Grove St PATH,40.71958611647166,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24450,Subscriber,1987,1
461,1/5/2016 8:34,1/5/2016 8:41,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24642,Subscriber,1976,1
342,1/5/2016 8:36,1/5/2016 8:42,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24631,Subscriber,1984,1
347,1/5/2016 8:37,1/5/2016 8:43,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24399,Subscriber,1984,1
340,1/5/2016 8:38,1/5/2016 8:44,3195,Sip Ave,40.73074262530658,-74.06378388,3201,Dey St,40.737711,-74.066921,24388,Subscriber,1984,1
373,1/5/2016 8:40,1/5/2016 8:46,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24559,Subscriber,1979,1
367,1/5/2016 8:41,1/5/2016 8:48,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647166,-74.04311746,24612,Subscriber,1973,1
261,1/5/2016 8:42,1/5/2016 8:46,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24458,Subscriber,1981,1
403,1/5/2016 8:42,1/5/2016 8:49,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074262530658,-74.06378388,24397,Subscriber,1990,1
531,1/5/2016 7:45,1/5/2016 7:53,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24589,Subscriber,1967,1
705,1/5/2016 8:17,1/5/2016 8:29,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24654,Subscriber,1976,1
544,1/5/2016 8:48,1/5/2016 8:57,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24411,Subscriber,1985,1
425,1/5/2016 8:48,1/5/2016 8:55,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24487,Subscriber,1967,1
540,1/5/2016 8:51,1/5/2016 9:01,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24645,Subscriber,1988,2
597,1/5/2016 8:52,1/5/2016 9:02,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24700,Subscriber,1959,1
431,1/5/2016 8:54,1/5/2016 9:01,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074262530658,-74.06378388,24575,Subscriber,1977,1
216,1/5/2016 8:55,1/5/2016 8:58,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24683,Subscriber,1981,2
221,1/5/2016 8:56,1/5/2016 9:00,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24628,Subscriber,1978,1
275,1/5/2016 9:01,1/5/2016 9:05,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24551,Subscriber,1976,1
327,1/5/2016 9:01,1/5/2016 9:06,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24531,Subscriber,1971,1
304,1/5/2016 9:01,1/5/2016 9:06,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24622,Subscriber,1979,1
324,1/5/2016 9:04,1/5/2016 9:09,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24616,Subscriber,1979,1
307,1/5/2016 9:04,1/5/2016 9:09,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24429,Subscriber,1949,1
156,1/5/2016 9:08,1/5/2016 9:10,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24689,Subscriber,1962,1
481,1/5/2016 9:10,1/5/2016 9:18,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24445,Subscriber,1960,1
871,1/5/2016 9:11,1/5/2016 9:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746,24597,Subscriber,1977,2
615,1/5/2016 9:15,1/5/2016 9:25,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24407,Subscriber,1989,1
236,1/5/2016 9:21,1/5/2016 9:25,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24470,Subscriber,1962,2
295,1/5/2016 9:22,1/5/2016 9:27,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24510,Subscriber,1990,2
1017,1/5/2016 9:23,1/5/2016 9:40,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24430,Subscriber,1957,1
121,1/5/2016 9:28,1/5/2016 9:30,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24415,Subscriber,1973,1
130,1/5/2016 9:33,1/5/2016 9:36,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,24611,Subscriber,1964,1
222,1/5/2016 9:44,1/5/2016 9:47,3195,Sip Ave,40.73074262530658,-74.06378388,3201,Dey St,40.737711,-74.066921,24567,Subscriber,1973,1
453,1/4/2016 17:13,1/4/2016 17:21,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24435,Subscriber,1972,1
581,1/4/2016 17:40,1/4/2016 17:50,3184,Paulus Hook,40.7141454,-74.0335519,3209,Brunswick St,40.7241765,-74.0506564,24628,Subscriber,1992,1
627,1/4/2016 17:46,1/4/2016 17:56,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24642,Subscriber,1959,1
380,1/4/2016 18:02,1/4/2016 18:09,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,24522,Subscriber,1986,1
324,1/5/2016 9:54,1/5/2016 10:00,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24379,Subscriber,1971,1
1353,1/5/2016 9:59,1/5/2016 10:21,3188,NJCU,40.7101087,-74.0858489,3195,Sip Ave,40.73074262530658,-74.06378388,24386,Subscriber,1977,1
191,1/5/2016 10:06,1/5/2016 10:09,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24640,Subscriber,1984,2
347,1/5/2016 10:07,1/5/2016 10:13,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074262530658,-74.06378388,24488,Subscriber,1984,1
137,1/5/2016 7:22,1/5/2016 7:24,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746,24498,Subscriber,1981,1
174,1/5/2016 7:42,1/5/2016 7:45,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746,24587,Subscriber,1978,1
206,1/5/2016 7:58,1/5/2016 8:02,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647166,-74.04311746,24522,Subscriber,1988,2
242,1/5/2016 9:00,1/5/2016 9:04,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24633,Subscriber,1984,1
230,1/5/2016 10:21,1/5/2016 10:25,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24441,Subscriber,1991,1
181,1/5/2016 10:24,1/5/2016 10:27,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24467,Subscriber,1981,1
310,1/5/2016 10:25,1/5/2016 10:31,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074262530658,-74.06378388,24674,Subscriber,1981,1
314,1/5/2016 10:33,1/5/2016 10:38,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24616,Subscriber,1975,1
358,1/5/2016 10:42,1/5/2016 10:48,3186,Grove St PATH,40.71958611647166,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24378,Subscriber,1990,2
545,1/5/2016 10:43,1/5/2016 10:52,3201,Dey St,40.737711,-74.066921,3212,Christ Hospital,40.73478582,-74.05044364,24567,Subscriber,1963,1
161,1/5/2016 10:51,1/5/2016 10:54,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24571,Subscriber,1991,1
99,1/5/2016 11:01,1/5/2016 11:03,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24430,Subscriber,1982,1
186,1/5/2016 11:09,1/5/2016 11:12,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24451,Subscriber,1982,2
189,1/5/2016 11:19,1/5/2016 11:22,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24519,Subscriber,1968,1
499,1/5/2016 11:21,1/5/2016 11:29,3212,Christ Hospital,40.73478582,-74.05044364,3198,Heights Elevator,40.748715945380226,-74.0404433,24567,Subscriber,1963,1
138,1/5/2016 11:32,1/5/2016 11:35,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24616,Subscriber,1980,1
209,1/5/2016 11:33,1/5/2016 11:36,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24559,Subscriber,1976,1
170,1/5/2016 11:35,1/5/2016 11:38,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958611647166,-74.04311746,24586,Subscriber,1980,1
164,1/5/2016 11:52,1/5/2016 11:55,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24616,Subscriber,1980,1
232,1/5/2016 12:10,1/5/2016 12:14,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24466,Subscriber,1984,1
580,1/5/2016 12:34,1/5/2016 12:44,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24551,Subscriber,1988,1
233,1/5/2016 12:48,1/5/2016 12:52,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074262530658,-74.06378388,24670,Subscriber,1977,1
102,1/5/2016 12:52,1/5/2016 12:54,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24627,Subscriber,1982,1
230,1/5/2016 12:57,1/5/2016 13:01,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24467,Subscriber,1944,1
387,1/5/2016 13:02,1/5/2016 13:08,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24467,Subscriber,1959,1
156,1/5/2016 13:02,1/5/2016 13:04,3198,Heights Elevator,40.748715945380226,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,24581,Subscriber,1954,1
1093,1/5/2016 13:05,1/5/2016 13:23,3194,McGinley Square,40.72533993,-74.06762213,3202,Newport PATH,40.7272235,-74.0337589,24573,Subscriber,1981,1
241,1/5/2016 13:05,1/5/2016 13:09,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,24631,Subscriber,1976,1
278,1/5/2016 13:39,1/5/2016 13:43,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,24470,Subscriber,1963,1
317,1/5/2016 13:45,1/5/2016 13:50,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24586,Subscriber,1977,2
752,1/5/2016 13:46,1/5/2016 13:58,3212,Christ Hospital,40.73478582,-74.05044364,3183,Exchange Place,40.7162469,-74.0334588,24702,Subscriber,1970,1
411,1/5/2016 13:54,1/5/2016 14:01,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24427,Subscriber,1989,1
343,1/5/2016 13:59,1/5/2016 14:05,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24411,Subscriber,1963,1
429,1/5/2016 14:01,1/5/2016 14:08,3195,Sip Ave,40.73074262530658,-74.06378388,3201,Dey St,40.737711,-74.066921,24651,Subscriber,1962,2
200,1/5/2016 14:16,1/5/2016 14:19,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24435,Subscriber,1957,1
586,1/5/2016 14:26,1/5/2016 14:36,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24702,Subscriber,1970,1
582,1/5/2016 14:42,1/5/2016 14:52,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958611647166,-74.04311746,24618,Subscriber,1988,1
246,1/5/2016 14:43,1/5/2016 14:47,3206,Hilltop,40.7311689,-74.0575736,3212,Christ Hospital,40.73478582,-74.05044364,24479,Subscriber,1970,1
331,1/5/2016 14:51,1/5/2016 14:57,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24601,Subscriber,1991,1
1589,1/5/2016 15:00,1/5/2016 15:26,3183,Exchange Place,40.7162469,-74.0334588,3217,Bayside Park,40.69865054,-74.08207968,24610,Customer,,0
302,1/5/2016 15:03,1/5/2016 15:08,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958611647166,-74.04311746,24586,Subscriber,1977,2
269,1/5/2016 15:07,1/5/2016 15:11,3220,5 Corners Library,40.734961020009514,-74.05950308,3195,Sip Ave,40.73074262530658,-74.06378388,24563,Subscriber,1963,1
1235,1/5/2016 15:10,1/5/2016 15:31,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24594,Subscriber,1982,1
346,1/5/2016 15:22,1/5/2016 15:27,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24487,Subscriber,1970,1
464,1/5/2016 15:53,1/5/2016 16:00,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24448,Subscriber,1964,2
347,1/5/2016 15:56,1/5/2016 16:02,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,24685,Subscriber,1964,1
510,1/5/2016 16:04,1/5/2016 16:12,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074262530658,-74.06378388,24588,Subscriber,1990,1
339,1/5/2016 16:05,1/5/2016 16:10,3205,JC Medical Center,40.71653978099194,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,24391,Subscriber,1988,2
444,1/5/2016 16:11,1/5/2016 16:18,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24441,Subscriber,1962,1
521,1/5/2016 16:19,1/5/2016 16:28,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24573,Subscriber,1963,1
1537,1/5/2016 16:21,1/5/2016 16:47,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958611647166,-74.04311746,24600,Subscriber,1982,2
1095,1/5/2016 16:26,1/5/2016 16:44,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24501,Customer,,0
1009,1/5/2016 16:27,1/5/2016 16:43,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24405,Customer,,0
146,1/5/2016 16:44,1/5/2016 16:46,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24616,Subscriber,1980,1
392,1/5/2016 16:45,1/5/2016 16:52,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24618,Subscriber,1980,1
197,1/5/2016 16:47,1/5/2016 16:50,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24434,Subscriber,1969,1
562,1/5/2016 16:53,1/5/2016 17:03,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24573,Subscriber,1963,1
775,1/5/2016 16:55,1/5/2016 17:08,3184,Paulus Hook,40.7141454,-74.0335519,3209,Brunswick St,40.7241765,-74.0506564,24665,Customer,,0
236,1/5/2016 17:03,1/5/2016 17:07,3195,Sip Ave,40.73074262530658,-74.06378388,3201,Dey St,40.737711,-74.066921,24406,Subscriber,1962,1
416,1/5/2016 17:04,1/5/2016 17:11,3186,Grove St PATH,40.71958611647166,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24578,Subscriber,1973,1
423,1/5/2016 17:05,1/5/2016 17:12,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24701,Subscriber,1984,1
262,1/5/2016 17:08,1/5/2016 17:13,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.734961020009514,-74.05950308,24553,Subscriber,1954,1
397,1/5/2016 17:10,1/5/2016 17:17,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,24441,Subscriber,1987,1
700,1/5/2016 17:15,1/5/2016 17:26,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24642,Subscriber,1986,2
599,1/5/2016 17:16,1/5/2016 17:26,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24723,Subscriber,1963,1
381,1/5/2016 17:19,1/5/2016 17:25,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24476,Subscriber,1974,1
456,1/5/2016 17:20,1/5/2016 17:28,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24573,Subscriber,1969,1
623,1/5/2016 17:25,1/5/2016 17:36,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958611647166,-74.04311746,24482,Subscriber,1976,2
247,1/5/2016 17:27,1/5/2016 17:31,3186,Grove St PATH,40.71958611647166,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24435,Subscriber,1972,2
514,1/5/2016 17:30,1/5/2016 17:39,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24573,Subscriber,1956,1
242,1/5/2016 17:36,1/5/2016 17:40,3186,Grove St PATH,40.71958611647166,-74.04311746,3205,JC Medical Center,40.71653978099194,-74.04963791,24600,Subscriber,1989,1
384,1/5/2016 17:38,1/5/2016 17:45,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24462,Subscriber,1971,1
279,1/5/2016 17:38,1/5/2016 17:43,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24379,Subscriber,1980,1
271,1/5/2016 17:39,1/5/2016 17:43,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24601,Subscriber,1984,1
417,1/5/2016 17:40,1/5/2016 17:47,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24482,Subscriber,1978,2
366,1/5/2016 17:42,1/5/2016 17:48,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24559,Subscriber,1978,1
261,1/5/2016 17:48,1/5/2016 17:52,3186,Grove St PATH,40.71958611647166,-74.04311746,3205,JC Medical Center,40.71653978099194,-74.04963791,24571,Subscriber,1986,1
265,1/5/2016 17:48,1/5/2016 17:53,3186,Grove St PATH,40.71958611647166,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24466,Subscriber,1975,1
218,1/5/2016 17:49,1/5/2016 17:53,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24430,Subscriber,1983,2
175,1/5/2016 17:51,1/5/2016 17:54,3186,Grove St PATH,40.71958611647166,-74.04311746,3185,City Hall,40.7177325,-74.043845,24448,Subscriber,1988,2
582,1/5/2016 17:53,1/5/2016 18:03,3186,Grove St PATH,40.71958611647166,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24612,Subscriber,1980,1
424,1/5/2016 17:56,1/5/2016 18:03,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,24646,Subscriber,1988,2
522,1/5/2016 18:04,1/5/2016 18:13,3186,Grove St PATH,40.71958611647166,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24586,Subscriber,1977,2
512,1/5/2016 18:04,1/5/2016 18:13,3195,Sip Ave,40.73074262530658,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24386,Subscriber,1978,2
301,1/5/2016 18:07,1/5/2016 18:12,3195,Sip Ave,40.73074262530658,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24588,Subscriber,1987,2
540,1/5/2016 18:07,1/5/2016 18:16,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,24611,Subscriber,1976,1
329,1/5/2016 18:15,1/5/2016 18:20,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,24582,Subscriber,1979,1
565,1/5/2016 18:20,1/5/2016 18:29,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24471,Subscriber,1989,1
177,1/5/2016 18:22,1/5/2016 18:25,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24628,Subscriber,1986,1
308,1/5/2016 18:24,1/5/2016 18:29,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24567,Subscriber,1979,1
234,1/5/2016 18:25,1/5/2016 18:28,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24642,Subscriber,1986,2
283,1/5/2016 18:28,1/5/2016 18:33,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647166,-74.04311746,24559,Subscriber,1976,1
90,1/5/2016 18:29,1/5/2016 18:31,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24387,Subscriber,1976,1
354,1/5/2016 18:31,1/5/2016 18:37,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24642,Subscriber,1974,1
380,1/5/2016 18:34,1/5/2016 18:40,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,24715,Subscriber,1977,1
